ProviderId,ProviderUpdatedOn,Id,Name,PhoneNumber,Email,UpdatedOn,Status,RequestType,PhysicalState,StreetAddress,City,RemoveReason,ZipCode,Country,DBA,Website,FaxNumber
2b0f17fb-4e0b-45fe-ae74-28c510331ff7,2025-11-18T18:27:38.609659+00:00,65e46c47-e8e9-4099-9e06-03a300a1ac35,Clarkdale-Jerome Elementary School,+1 928-634-5035,dnorman@cjsd3.net,2025-11-18T18:27:38.60966+00:00,Active,None,Arizona (AZ),1615 Main Street,Clarkdale,No longer providing training,86324,US,Clarkdale-Jerome Elementary School,,
347acd47-e668-451d-89f2-8f90ada7d13c,2025-11-06T17:53:30.549364+00:00,fdc8a235-09b3-403a-97a4-60a63b20fb46,City Of Linton,+1 812-847-7754,tbailey@cityoflinton.com,2022-04-11T13:17:41.489769+00:00,Active,None,Indiana (IN),86 S Main St,Linton,No longer providing training,47441-1819,US,,,
1381a6a0-798b-47c9-b0a8-fe93fb1ee605,2025-11-06T17:37:04.902631+00:00,4903e441-68ae-4020-bd12-0259bc6f0a70,City of DuPont,+1 253-377-4970,LKClark@dupontwa.gov,2022-07-27T18:23:57.974207+00:00,Active,None,Washington (WA),1700 Civic Dr.,DuPont,No longer providing training,98327,US,City of DuPont,,
ddb9be6d-042e-4334-b3a6-6c053f88b769,2025-12-22T14:53:05.098939+00:00,4413672c-24c8-4167-9ff2-e77448827e7c,CHEESEMAN LLC,+1 419-375-4132,SEVERS@CHEESEMAN.COM,2022-01-07T19:46:36.808741+00:00,Active,None,Ohio (OH),2200 ST RTE 119,FORT RECOVERY,No longer providing training,45846,US,CHEESEMAN LLC,,
883836c5-b9b9-4023-a62f-4dcb4e14a5c0,2026-01-02T22:26:23.615831+00:00,c60e2f2c-fd3b-471a-934e-ae5fd2103d6d,Chambersburg Area School District,+1 717-261-3462,craig.kirkpatrick@casdonline.org,2025-10-01T20:45:53.330572+00:00,Active,None,Pennsylvania (PA),850 Cider Press Rd,Chambersburg,No longer providing training,17202-8873,US,,https://www.casdonline.org,
c912095b-e3ab-45fc-8f20-133a3862b0a6,2025-11-17T20:02:13.203921+00:00,c97ee8b0-d078-4de8-8143-1b4d81161b60,Central Valley Baptist Church,+1 888-982-8931,casprelli@cvbcmanteca.org,2024-04-30T16:16:06.84164+00:00,Active,None,California (CA),17900 Comconex Rd,Manteca,No longer providing training,95336,US,,https://manteca.church/,
ad5fc980-e42d-47c0-a67d-faa4bfe910d8,2026-01-15T16:54:03.081845+00:00,4b529ba8-a193-40b3-9670-ccd327075fe4,Central Illinois Scale Co.,+1 217-442-7850,rfox@ciscale.com,2024-02-12T20:22:47.036367+00:00,Active,None,Illinois (IL),402 S L ST,TILTON,No longer providing training,61833-7837,US,,,
a300b37d-54c3-4939-b111-10e2b070c1f0,2025-08-12T20:00:41.709002+00:00,2a947939-703c-4dd7-8b6b-dedb4e99c1bc,CDL Ed Training Inc,+1 717-208-0838,info@cdlway.com,2023-01-16T20:06:58.950706+00:00,Active,None,Pennsylvania (PA),102 Chester Street,Lancaster,Involuntary Removal,17602,US,,http://www.cdlway.com,
45b207f1-6025-427c-981d-f122007ef1f2,2025-11-06T18:00:41.711618+00:00,f768234a-fd61-46df-a03b-b063034ec4e2,Cannelton Utilities,+1 812-547-7919,canneaw@psci.net,2024-06-03T16:32:50.22226+00:00,Active,None,Indiana (IN),610 Washington Street,Cannelton,No longer providing training,47520,US,,,
5c8df4f5-85a8-483d-a331-e019cc4f63cf,2026-01-05T13:47:32.010002+00:00,430bb943-7cbe-4887-b369-c65255ae2481,Byron School District,+1 815-234-5491 ext. 4400,brundle@byron226.org,2024-02-01T15:46:20.021473+00:00,Active,None,Illinois (IL),696 N Colfax Street,Byron,No longer providing training,61010,US,,,
09102725-de6e-4636-a434-1e5ee6db5961,2025-11-06T17:32:32.416161+00:00,af54d979-58c3-4ea9-8e48-069c4d371657,Burleigh County,+1 701-222-6669,drhilborn@nd.gov,2022-05-18T17:48:34.459028+00:00,Active,None,North Dakota (ND),316 N 5th St,Bismarck,No longer providing training,58501-4030,US,,,
42a09fae-3919-445c-996d-1b947a57a14e,2025-11-06T17:59:10.306536+00:00,b10c3e79-ac3d-40c2-a01e-97fae41ebec3,Broad River Water Authority,+1 828-286-0640,rhammett@ncbrwa.com,2024-02-13T20:29:54.015122+00:00,Active,None,North Carolina (NC),112 N Main St,Rutherfordton,No longer providing training,28139-2595,US,,,
1bfb9578-b87a-4de3-85a1-9a368313dcb3,2025-11-06T17:40:19.606593+00:00,b685e204-fd5b-4f30-875c-3e0002094a1b,Bovie Transport LLC,+1 812-236-9120,bovietransport@gmail.com,2023-04-24T15:11:37.488522+00:00,Active,None,Indiana (IN),4860 Catlin Rd,Rockville,No longer providing training,47872-7308,US,,,
dfc1156f-0207-4e52-abdc-0b0eeb8b984d,2025-11-06T19:47:20.123657+00:00,b121cc17-b292-4449-b9de-c64f6627c559,Bounds Grain Farm,+49 8154 8811444,trentonbounds@gmail.com,2023-03-17T19:41:20.587179+00:00,Active,None,Illinois (IL),28801 E 500 N Rd,Forrest,No longer providing training,61741,US,,,
7aeb3d6e-f807-4fea-8a1e-8820596aa9ee,2025-11-25T19:15:39.541979+00:00,1378b363-4c54-4eb1-b529-1b5e51b4150d,Borough of Lakehurst,+1 732-657-4141 ext. 303,dwinton@lakehurst-nj.gov,2023-05-23T19:01:14.906375+00:00,Active,None,New Jersey (NJ),5 Union Avenue,Lakehurst,No longer providing training,08733,US,,https://www.lakehurst-nj.gov,
c4c7d628-07ee-4d41-bd91-204a79020663,2025-11-17T20:01:35.00293+00:00,1fc5f08f-0b44-4f69-9e07-0fdfd526b424,BOROUGH OF EDGEWATER,+1 201-213-7050,thomasq@edgewaternj.org,2022-08-18T13:25:11.510025+00:00,Active,None,New Jersey (NJ),55 River Rd,Edgewater,No longer providing training,07020-1017,US,BOROUGH OF EDGEWATER,,
38768213-e2f1-4a58-8218-7750098eed16,2025-11-06T17:55:14.513718+00:00,c01ffe61-b5bc-4ea8-b251-ad80e9bbcd5c,"Be Crash Free, LLC",+1 760-881-5257,steve.kirsch@becrashfree.com,2024-05-30T14:11:21.966509+00:00,Active,None,Idaho (ID),10026 W Rustica St,Boise,No longer providing training,83709-5302,US,,http://www.becrashfree.com,
34657f30-ebe2-4396-8244-00e4881e25a5,2025-11-06T17:53:26.649103+00:00,d51f5472-2d9f-4a66-ad56-94813d948c5c,Bauchman's Towing Inc,+1 603-552-3303,bauchmanstowing@yahoo.com,2022-06-06T16:52:51.080694+00:00,Active,None,New Hampshire (NH),5 Enterprise Dr,Londonderry,No longer providing training,03053,US,Bauchman's Towing,,
e8cd29ad-c219-44b2-939f-e78bdecc8615,2025-11-17T20:04:50.63961+00:00,d49815c3-904e-4265-ace6-7ee662e76c96,Barnstable Public Schools,+508 7906498,gifford_sandy@mybps.us,2024-11-13T13:34:03.999478+00:00,Active,None,Massachusetts (MA),835 Falmouth Rd,Hyannis,No longer providing training,02601-2317,US,,https://www.barnstable.k12.ma.us/,
25e5bc76-efb4-4807-8f2f-a344033bb1b9,2025-11-06T17:43:55.734294+00:00,8df05b5e-a9e5-47b3-b370-4897753c62ef,Athey Creek Christian Fellowship,+1 971-327-2120,athey.youth@atheycreek.com,2022-07-25T17:29:53.801931+00:00,Active,None,Oregon (OR),2700 SW Ek Rd,West Linn,No longer providing training,97068,US,,,
6b2ba28c-ab82-44a0-9244-d5679b658927,2025-11-06T18:26:08.697301+00:00,91c23a98-1f6f-4f73-ba2b-ffebbf622a9d,ATHENS ACADEMY,+1 706-247-2010,rparks@athensacademy.org,2025-09-05T14:22:11.191767+00:00,Active,None,Georgia (GA),1281 Spartan Ln,Athens,No longer providing training,30606-5321,US,ATHENS ACADEMY,,
2fee985c-af86-4e59-8918-41e249acfa77,2025-11-06T17:50:55.20706+00:00,5ca9d5ba-ca79-4672-a6e8-7becabb76c68,Assistance Unlimited,+1 954-735-6295,pmajor@centralcharterschool.com,2024-02-06T15:49:30.331786+00:00,Active,None,Florida (FL),4515 N State Rd 7,Lauderdale Lakes,No longer providing training,33311,US,Central Charter School,https://www.centralcharterschool.com/,
d26a397a-9abd-4e1b-ac66-a1235f00422a,2025-11-06T19:39:30.509054+00:00,5ca98d19-9ead-4778-b062-c59ae923ef72,Arnold Oil Company Fuels LLC,+1 210-529-6345,arangel@arnoldoil.com,2024-06-27T12:50:15.947301+00:00,Active,None,Texas (TX),13109 Donop Road,San Antonio,No longer providing training,78065,US,,,
908e5f10-7c4f-4fba-a57b-5fb590edd4c6,2025-11-06T18:44:35.555944+00:00,e69377ac-ea23-4444-96b3-4a164ad1da19,"Arkansas Electric Cooperatives, Inc.",+1 501-570-2407,DOTSupport@aeci.com,2022-01-28T18:06:28.683272+00:00,Active,None,Arkansas (AR),1 Cooperative Way,Little Rock,No longer providing training,72219,US,AECI,,
d7c1c4a2-7a6b-44c3-91c3-de9a1825be24,2025-11-06T19:41:47.218976+00:00,2b406204-13fb-439b-9b00-8a6adbde12ff,Applegate Field Office Bureau of Land Management,+1 530-233-4666,sjoyce@blm.gov,2022-04-29T12:44:13.016371+00:00,Active,None,California (CA),708 W 12th St,Alturas,No longer providing training,96101-3130,US,,,
2ae3701d-1a19-431c-8191-835e010da330,2025-11-06T17:48:51.285324+00:00,48d6f3cf-2474-4a95-bd44-f68c186d7f23,Amarillo ISD,+1 806-326-1122,kirk.self@amaisd.net,2022-07-02T13:34:41.695999+00:00,Active,None,Texas (TX),7200 I40West,Amarillo,No longer providing training,79106,US,School District,http://www.amaisd.org,
568d01ac-8c46-41bd-bf2d-f2379ed081b3,2025-07-01T19:08:36.952736+00:00,d5e1a317-1aaf-41e4-b187-0100903c4b59,AM PM GLOBAL LOGISTICS,+1 404-545-9691,ampmglobal06@gmail.com,2022-08-23T13:14:20.198629+00:00,Active,None,Georgia (GA),3009 Rainbow Dr,Decatur,Set In-Review,30034-1680,US,,,+1 866-672-7762
d702e60f-98b5-42f0-9ec6-d9dadd6a0726,2025-11-06T19:41:25.74155+00:00,32cd07b8-c661-4249-8b94-55eef84eb45d,AlWood CUSD 225,+1 309-334-2719,bolduca@alwood.net,2023-01-19T18:21:28.603112+00:00,Active,None,Illinois (IL),301 E 5th Ave,Woodhull,No longer providing training,61490-9684,US,,https://sites.google.com/a/alwood.net/aw225?pli=1,
cf4a98e8-afd8-4b73-945b-09be3a80a2ee,2025-07-01T19:07:53.052276+00:00,975a467c-ae8b-4629-99bd-11a3eca3ee3e,Alvin and sons,+1 252-406-5722,sinclair0530@gmail.com,2022-07-02T00:55:06.467621+00:00,Active,None,North Carolina (NC),2609 Tucker St,Burlington,Set In-Review,27215-8857,US,,,
1ec9c8cd-b427-4aa5-a7a9-a6e5e13ffe22,2025-12-15T19:54:17.645486+00:00,66244a48-e3a2-4bc8-88ed-032269f64714,ALICE INDEPENDENT SCHOOL DISTRICT,+1 361-660-2089 ext. 0,daniel.galvan@aliceisd.net,2023-01-05T17:23:20.246516+00:00,Active,None,Texas (TX),209 S. STADIUM,ALICE,No longer providing training,78332,US,ALICE ISD,https://www.aliceisd.net/,
eb4e0fe1-90ba-4a8d-b130-8e3303470191,2025-11-06T19:56:31.778366+00:00,c873f62a-b89c-4964-8b60-a89a031b67a3,"Acton Fire Rescue, Acton, ME",+1 207-636-3230,a.small@actonfire.org,2024-01-29T16:20:07.702911+00:00,Active,None,Maine (ME),1725 ME-109,Acton,No longer providing training,04001-5207,US,,,
98ad3db3-b64d-4baa-b286-372e32a8a141,2025-09-17T13:13:01.574305+00:00,76278ec6-8bab-4c67-a566-e88394711bc0,2 Renew Logistics,+1 706-741-8986,2renewlogistics@gmail.com,2022-09-08T14:31:07.44473+00:00,Active,None,Georgia (GA),2850 GA Hwy 85 E Bldg A,Manchester,Involuntary Removal,31816,US,2 Renew Logistics,https://2renewlogistics.com,+1 706-672-6130
